nohup: ignoring input
Importing module 'gym_37' (/home/achard/isaacgym/python/isaacgym/_bindings/linux-x86_64/gym_37.so)
Setting GYM_USD_PLUG_INFO_PATH to /home/achard/isaacgym/python/isaacgym/_bindings/linux-x86_64/usd/plugInfo.json
PyTorch version 1.8.1
Device count 2
/home/achard/isaacgym/python/isaacgym/_bindings/src/gymtorch
Using /home/achard/.cache/torch_extensions as PyTorch extensions root...
Emitting ninja build file /home/achard/.cache/torch_extensions/gymtorch/build.ninja...
Building extension module gymtorch...
Allowing ninja to set a default number of workers... (overridable by setting the environment variable MAX_JOBS=N)
ninja: no work to do.
Loading extension module gymtorch...
Not connected to PVD
+++ Using GPU PhysX
Physics Engine: PhysX
Physics Device: cuda:0
GPU Pipeline: enabled
self.num_dof 18
Creating 300 environments.
velocity 1.0
effort 10000000000.0
stiffness 1.3
damping 0.1
mini_chunk_size:  136
rollout_size:  2176
loaded from:  /home/achard/isaacgym/python/isaacGymEnvs/isaacgymenvs/minimal-isaacgym/fly_bProject/save7_1_23/save1_standing_18dofs_.pth
Steps: 28100 | Opt Step: 0900 | Reward 0.5441 | Action Var 0.0100
Steps: 28200 | Opt Step: 0900 | Reward 0.6570 | Action Var 0.0100
Training
Steps: 28300 | Opt Step: 0975 | Reward 0.5199 | Action Var 0.0100
Steps: 28400 | Opt Step: 0975 | Reward 0.7602 | Action Var 0.0100
Steps: 28500 | Opt Step: 0975 | Reward 0.5097 | Action Var 0.0100
Steps: 28600 | Opt Step: 0975 | Reward 0.6088 | Action Var 0.0100
Steps: 28700 | Opt Step: 0975 | Reward 0.5857 | Action Var 0.0100
Steps: 28800 | Opt Step: 0975 | Reward 0.5347 | Action Var 0.0100
Steps: 28900 | Opt Step: 0975 | Reward 0.6835 | Action Var 0.0100
Steps: 29000 | Opt Step: 0975 | Reward 0.6030 | Action Var 0.0100
Steps: 29100 | Opt Step: 0975 | Reward 0.6106 | Action Var 0.0100
Steps: 29200 | Opt Step: 0975 | Reward 0.6301 | Action Var 0.0100
Steps: 29300 | Opt Step: 0975 | Reward 0.5649 | Action Var 0.0100
Steps: 29400 | Opt Step: 0975 | Reward 0.5631 | Action Var 0.0100
Steps: 29500 | Opt Step: 0975 | Reward 0.5954 | Action Var 0.0100
Steps: 29600 | Opt Step: 0975 | Reward 0.5427 | Action Var 0.0100
Steps: 29700 | Opt Step: 0975 | Reward 0.6486 | Action Var 0.0100
Steps: 29800 | Opt Step: 0975 | Reward 0.6671 | Action Var 0.0100
Steps: 29900 | Opt Step: 0975 | Reward 0.4788 | Action Var 0.0100
Steps: 30000 | Opt Step: 0975 | Reward 0.5896 | Action Var 0.0100
Steps: 30100 | Opt Step: 0975 | Reward 0.7249 | Action Var 0.0100
Steps: 30200 | Opt Step: 0975 | Reward 0.5757 | Action Var 0.0100
Steps: 30300 | Opt Step: 0975 | Reward 0.6064 | Action Var 0.0100
Steps: 30400 | Opt Step: 0975 | Reward 0.6241 | Action Var 0.0100
Training
Steps: 30500 | Opt Step: 1050 | Reward 0.5684 | Action Var 0.0100
Steps: 30600 | Opt Step: 1050 | Reward 0.7013 | Action Var 0.0100
Steps: 30700 | Opt Step: 1050 | Reward 0.6061 | Action Var 0.0100
Steps: 30800 | Opt Step: 1050 | Reward 0.5191 | Action Var 0.0100
Steps: 30900 | Opt Step: 1050 | Reward 0.6215 | Action Var 0.0100
Steps: 31000 | Opt Step: 1050 | Reward 0.7116 | Action Var 0.0100
Steps: 31100 | Opt Step: 1050 | Reward 0.4516 | Action Var 0.0100
Steps: 31200 | Opt Step: 1050 | Reward 0.6857 | Action Var 0.0100
Steps: 31300 | Opt Step: 1050 | Reward 0.7213 | Action Var 0.0100
Steps: 31400 | Opt Step: 1050 | Reward 0.4913 | Action Var 0.0100
Steps: 31500 | Opt Step: 1050 | Reward 0.5065 | Action Var 0.0100
Steps: 31600 | Opt Step: 1050 | Reward 0.6716 | Action Var 0.0100
Steps: 31700 | Opt Step: 1050 | Reward 0.6700 | Action Var 0.0100
Steps: 31800 | Opt Step: 1050 | Reward 0.6353 | Action Var 0.0100
Steps: 31900 | Opt Step: 1050 | Reward 0.4732 | Action Var 0.0100
Steps: 32000 | Opt Step: 1050 | Reward 0.5938 | Action Var 0.0100
Steps: 32100 | Opt Step: 1050 | Reward 0.6464 | Action Var 0.0100
Steps: 32200 | Opt Step: 1050 | Reward 0.6025 | Action Var 0.0100
Steps: 32300 | Opt Step: 1050 | Reward 0.7144 | Action Var 0.0100
Steps: 32400 | Opt Step: 1050 | Reward 0.5518 | Action Var 0.0100
Steps: 32500 | Opt Step: 1050 | Reward 0.6788 | Action Var 0.0100
Steps: 32600 | Opt Step: 1050 | Reward 0.4774 | Action Var 0.0100
Training
Steps: 32700 | Opt Step: 1125 | Reward 0.5943 | Action Var 0.0100
Steps: 32800 | Opt Step: 1125 | Reward 0.6791 | Action Var 0.0100
Steps: 32900 | Opt Step: 1125 | Reward 0.5515 | Action Var 0.0100
Steps: 33000 | Opt Step: 1125 | Reward 0.5687 | Action Var 0.0100
Steps: 33100 | Opt Step: 1125 | Reward 0.5997 | Action Var 0.0100
Steps: 33200 | Opt Step: 1125 | Reward 0.5710 | Action Var 0.0100
Steps: 33300 | Opt Step: 1125 | Reward 0.5274 | Action Var 0.0100
Steps: 33400 | Opt Step: 1125 | Reward 0.6024 | Action Var 0.0100
Steps: 33500 | Opt Step: 1125 | Reward 0.6137 | Action Var 0.0100
Steps: 33600 | Opt Step: 1125 | Reward 0.6051 | Action Var 0.0100
Steps: 33700 | Opt Step: 1125 | Reward 0.5960 | Action Var 0.0100
Steps: 33800 | Opt Step: 1125 | Reward 0.6497 | Action Var 0.0100
Steps: 33900 | Opt Step: 1125 | Reward 0.4897 | Action Var 0.0100
Steps: 34000 | Opt Step: 1125 | Reward 0.6937 | Action Var 0.0100
Steps: 34100 | Opt Step: 1125 | Reward 0.5816 | Action Var 0.0100
Steps: 34200 | Opt Step: 1125 | Reward 0.6084 | Action Var 0.0100
Steps: 34300 | Opt Step: 1125 | Reward 0.4938 | Action Var 0.0100
Steps: 34400 | Opt Step: 1125 | Reward 0.6304 | Action Var 0.0100
Steps: 34500 | Opt Step: 1125 | Reward 0.5929 | Action Var 0.0100
Steps: 34600 | Opt Step: 1125 | Reward 0.4984 | Action Var 0.0100
Steps: 34700 | Opt Step: 1125 | Reward 0.7085 | Action Var 0.0100
Steps: 34800 | Opt Step: 1125 | Reward 0.4625 | Action Var 0.0100
Training
saving...
saved!
Steps: 34900 | Opt Step: 1200 | Reward 0.6225 | Action Var 0.0100
Steps: 35000 | Opt Step: 1200 | Reward 0.6507 | Action Var 0.0100
Steps: 35100 | Opt Step: 1200 | Reward 0.6134 | Action Var 0.0100
Steps: 35200 | Opt Step: 1200 | Reward 0.6686 | Action Var 0.0100
Steps: 35300 | Opt Step: 1200 | Reward 0.5408 | Action Var 0.0100
Steps: 35400 | Opt Step: 1200 | Reward 0.5093 | Action Var 0.0100
Steps: 35500 | Opt Step: 1200 | Reward 0.6431 | Action Var 0.0100
Steps: 35600 | Opt Step: 1200 | Reward 0.5894 | Action Var 0.0100
Steps: 35700 | Opt Step: 1200 | Reward 0.6375 | Action Var 0.0100
Steps: 35800 | Opt Step: 1200 | Reward 0.6777 | Action Var 0.0100
Steps: 35900 | Opt Step: 1200 | Reward 0.4456 | Action Var 0.0100
Steps: 36000 | Opt Step: 1200 | Reward 0.4532 | Action Var 0.0100
Steps: 36100 | Opt Step: 1200 | Reward 0.6688 | Action Var 0.0100
Steps: 36200 | Opt Step: 1200 | Reward 0.6260 | Action Var 0.0100
Steps: 36300 | Opt Step: 1200 | Reward 0.5416 | Action Var 0.0100
Steps: 36400 | Opt Step: 1200 | Reward 0.6123 | Action Var 0.0100
Steps: 36500 | Opt Step: 1200 | Reward 0.5649 | Action Var 0.0100
Steps: 36600 | Opt Step: 1200 | Reward 0.5848 | Action Var 0.0100
Steps: 36700 | Opt Step: 1200 | Reward 0.5170 | Action Var 0.0100
Steps: 36800 | Opt Step: 1200 | Reward 0.6640 | Action Var 0.0100
Steps: 36900 | Opt Step: 1200 | Reward 0.6358 | Action Var 0.0100
Training
Steps: 37000 | Opt Step: 1275 | Reward 0.6129 | Action Var 0.0100
Steps: 37100 | Opt Step: 1275 | Reward 0.6772 | Action Var 0.0100
Steps: 37200 | Opt Step: 1275 | Reward 0.7410 | Action Var 0.0100
Steps: 37300 | Opt Step: 1275 | Reward 0.6317 | Action Var 0.0100
Steps: 37400 | Opt Step: 1275 | Reward 0.5301 | Action Var 0.0100
Steps: 37500 | Opt Step: 1275 | Reward 0.7035 | Action Var 0.0100
Steps: 37600 | Opt Step: 1275 | Reward 0.5366 | Action Var 0.0100
Steps: 37700 | Opt Step: 1275 | Reward 0.6475 | Action Var 0.0100
Steps: 37800 | Opt Step: 1275 | Reward 0.5707 | Action Var 0.0100
Steps: 37900 | Opt Step: 1275 | Reward 0.6146 | Action Var 0.0100
Steps: 38000 | Opt Step: 1275 | Reward 0.4799 | Action Var 0.0100
Steps: 38100 | Opt Step: 1275 | Reward 0.5952 | Action Var 0.0100
Steps: 38200 | Opt Step: 1275 | Reward 0.4657 | Action Var 0.0100
Steps: 38300 | Opt Step: 1275 | Reward 0.5531 | Action Var 0.0100
Steps: 38400 | Opt Step: 1275 | Reward 0.7084 | Action Var 0.0100
Steps: 38500 | Opt Step: 1275 | Reward 0.5147 | Action Var 0.0100
Steps: 38600 | Opt Step: 1275 | Reward 0.8180 | Action Var 0.0100
Steps: 38700 | Opt Step: 1275 | Reward 0.5575 | Action Var 0.0100
Steps: 38800 | Opt Step: 1275 | Reward 0.5952 | Action Var 0.0100
Steps: 38900 | Opt Step: 1275 | Reward 0.6502 | Action Var 0.0100
Steps: 39000 | Opt Step: 1275 | Reward 0.5697 | Action Var 0.0100
Steps: 39100 | Opt Step: 1275 | Reward 0.4585 | Action Var 0.0100
Training
Steps: 39200 | Opt Step: 1350 | Reward 0.7510 | Action Var 0.0100
Steps: 39300 | Opt Step: 1350 | Reward 0.7234 | Action Var 0.0100
Steps: 39400 | Opt Step: 1350 | Reward 0.5859 | Action Var 0.0100
Steps: 39500 | Opt Step: 1350 | Reward 0.5317 | Action Var 0.0100
Steps: 39600 | Opt Step: 1350 | Reward 0.7621 | Action Var 0.0100
Steps: 39700 | Opt Step: 1350 | Reward 0.5490 | Action Var 0.0100
Steps: 39800 | Opt Step: 1350 | Reward 0.5098 | Action Var 0.0100
Steps: 39900 | Opt Step: 1350 | Reward 0.5753 | Action Var 0.0100
Steps: 40000 | Opt Step: 1350 | Reward 0.6735 | Action Var 0.0100
Steps: 40100 | Opt Step: 1350 | Reward 0.5032 | Action Var 0.0100
Steps: 40200 | Opt Step: 1350 | Reward 0.7530 | Action Var 0.0100
Steps: 40300 | Opt Step: 1350 | Reward 0.5964 | Action Var 0.0100
Steps: 40400 | Opt Step: 1350 | Reward 0.7096 | Action Var 0.0100
Steps: 40500 | Opt Step: 1350 | Reward 0.4877 | Action Var 0.0100
Steps: 40600 | Opt Step: 1350 | Reward 0.5176 | Action Var 0.0100
Steps: 40700 | Opt Step: 1350 | Reward 0.5630 | Action Var 0.0100
Steps: 40800 | Opt Step: 1350 | Reward 0.6290 | Action Var 0.0100
Steps: 40900 | Opt Step: 1350 | Reward 0.4559 | Action Var 0.0100
Steps: 41000 | Opt Step: 1350 | Reward 0.7948 | Action Var 0.0100
Steps: 41100 | Opt Step: 1350 | Reward 0.5555 | Action Var 0.0100
Steps: 41200 | Opt Step: 1350 | Reward 0.6244 | Action Var 0.0100
Steps: 41300 | Opt Step: 1350 | Reward 0.6596 | Action Var 0.0100
Training
Steps: 41400 | Opt Step: 1425 | Reward 0.6000 | Action Var 0.0100
Steps: 41500 | Opt Step: 1425 | Reward 0.5991 | Action Var 0.0100
Steps: 41600 | Opt Step: 1425 | Reward 0.6459 | Action Var 0.0100
Steps: 41700 | Opt Step: 1425 | Reward 0.5506 | Action Var 0.0100
Steps: 41800 | Opt Step: 1425 | Reward 0.6560 | Action Var 0.0100
Steps: 41900 | Opt Step: 1425 | Reward 0.5894 | Action Var 0.0100
Steps: 42000 | Opt Step: 1425 | Reward 0.5452 | Action Var 0.0100
Steps: 42100 | Opt Step: 1425 | Reward 0.6974 | Action Var 0.0100
Steps: 42200 | Opt Step: 1425 | Reward 0.4597 | Action Var 0.0100
Steps: 42300 | Opt Step: 1425 | Reward 0.5369 | Action Var 0.0100
Steps: 42400 | Opt Step: 1425 | Reward 0.5877 | Action Var 0.0100
Steps: 42500 | Opt Step: 1425 | Reward 0.6758 | Action Var 0.0100
Steps: 42600 | Opt Step: 1425 | Reward 0.4469 | Action Var 0.0100
Steps: 42700 | Opt Step: 1425 | Reward 0.6136 | Action Var 0.0100
Steps: 42800 | Opt Step: 1425 | Reward 0.6124 | Action Var 0.0100
Steps: 42900 | Opt Step: 1425 | Reward 0.5642 | Action Var 0.0100
Steps: 43000 | Opt Step: 1425 | Reward 0.4202 | Action Var 0.0100
Steps: 43100 | Opt Step: 1425 | Reward 0.6182 | Action Var 0.0100
Steps: 43200 | Opt Step: 1425 | Reward 0.5835 | Action Var 0.0100
Steps: 43300 | Opt Step: 1425 | Reward 0.6103 | Action Var 0.0100
Steps: 43400 | Opt Step: 1425 | Reward 0.6307 | Action Var 0.0100
Steps: 43500 | Opt Step: 1425 | Reward 0.5951 | Action Var 0.0100
Training
Steps: 43600 | Opt Step: 1500 | Reward 0.7175 | Action Var 0.0100
Steps: 43700 | Opt Step: 1500 | Reward 0.7373 | Action Var 0.0100
Steps: 43800 | Opt Step: 1500 | Reward 0.8676 | Action Var 0.0100
Steps: 43900 | Opt Step: 1500 | Reward 0.7300 | Action Var 0.0100
Steps: 44000 | Opt Step: 1500 | Reward 0.6285 | Action Var 0.0100
Steps: 44100 | Opt Step: 1500 | Reward 0.3567 | Action Var 0.0100
Steps: 44200 | Opt Step: 1500 | Reward 0.6578 | Action Var 0.0100
Steps: 44300 | Opt Step: 1500 | Reward 0.7019 | Action Var 0.0100
Steps: 44400 | Opt Step: 1500 | Reward 0.5191 | Action Var 0.0100
Steps: 44500 | Opt Step: 1500 | Reward 0.7016 | Action Var 0.0100
Steps: 44600 | Opt Step: 1500 | Reward 0.6005 | Action Var 0.0100
Steps: 44700 | Opt Step: 1500 | Reward 0.4690 | Action Var 0.0100
Steps: 44800 | Opt Step: 1500 | Reward 0.5988 | Action Var 0.0100
Steps: 44900 | Opt Step: 1500 | Reward 0.4093 | Action Var 0.0100
Steps: 45000 | Opt Step: 1500 | Reward 0.5866 | Action Var 0.0100
Steps: 45100 | Opt Step: 1500 | Reward 0.7374 | Action Var 0.0100
Steps: 45200 | Opt Step: 1500 | Reward 0.5654 | Action Var 0.0100
Steps: 45300 | Opt Step: 1500 | Reward 0.5309 | Action Var 0.0100
Steps: 45400 | Opt Step: 1500 | Reward 0.6486 | Action Var 0.0100
Steps: 45500 | Opt Step: 1500 | Reward 0.5542 | Action Var 0.0100
Steps: 45600 | Opt Step: 1500 | Reward 0.5500 | Action Var 0.0100
Training
Steps: 45700 | Opt Step: 1575 | Reward 0.7964 | Action Var 0.0100
Steps: 45800 | Opt Step: 1575 | Reward 0.6639 | Action Var 0.0100
Steps: 45900 | Opt Step: 1575 | Reward 0.6171 | Action Var 0.0100
Steps: 46000 | Opt Step: 1575 | Reward 0.7180 | Action Var 0.0100
Steps: 46100 | Opt Step: 1575 | Reward 0.6736 | Action Var 0.0100
Steps: 46200 | Opt Step: 1575 | Reward 0.3581 | Action Var 0.0100
Steps: 46300 | Opt Step: 1575 | Reward 0.7650 | Action Var 0.0100
Steps: 46400 | Opt Step: 1575 | Reward 0.4177 | Action Var 0.0100
Steps: 46500 | Opt Step: 1575 | Reward 0.7309 | Action Var 0.0100
Steps: 46600 | Opt Step: 1575 | Reward 0.4908 | Action Var 0.0100
Steps: 46700 | Opt Step: 1575 | Reward 0.8049 | Action Var 0.0100
Steps: 46800 | Opt Step: 1575 | Reward 0.4466 | Action Var 0.0100
Steps: 46900 | Opt Step: 1575 | Reward 0.8141 | Action Var 0.0100
Steps: 47000 | Opt Step: 1575 | Reward 0.5588 | Action Var 0.0100
Steps: 47100 | Opt Step: 1575 | Reward 0.2645 | Action Var 0.0100
Steps: 47200 | Opt Step: 1575 | Reward 0.6190 | Action Var 0.0100
Steps: 47300 | Opt Step: 1575 | Reward 0.7506 | Action Var 0.0100
Steps: 47400 | Opt Step: 1575 | Reward 0.3816 | Action Var 0.0100
Steps: 47500 | Opt Step: 1575 | Reward 0.4781 | Action Var 0.0100
Steps: 47600 | Opt Step: 1575 | Reward 0.7853 | Action Var 0.0100
Steps: 47700 | Opt Step: 1575 | Reward 0.6475 | Action Var 0.0100
Steps: 47800 | Opt Step: 1575 | Reward 0.3889 | Action Var 0.0100
Training
Steps: 47900 | Opt Step: 1650 | Reward 0.5367 | Action Var 0.0100
Steps: 48000 | Opt Step: 1650 | Reward 0.9394 | Action Var 0.0100
Steps: 48100 | Opt Step: 1650 | Reward 0.8401 | Action Var 0.0100
Steps: 48200 | Opt Step: 1650 | Reward 0.5041 | Action Var 0.0100
Steps: 48300 | Opt Step: 1650 | Reward 0.5695 | Action Var 0.0100
Steps: 48400 | Opt Step: 1650 | Reward 0.5562 | Action Var 0.0100
Steps: 48500 | Opt Step: 1650 | Reward 0.5084 | Action Var 0.0100
Steps: 48600 | Opt Step: 1650 | Reward 0.4133 | Action Var 0.0100
Steps: 48700 | Opt Step: 1650 | Reward 0.7743 | Action Var 0.0100
Steps: 48800 | Opt Step: 1650 | Reward 0.7222 | Action Var 0.0100
Steps: 48900 | Opt Step: 1650 | Reward 0.8922 | Action Var 0.0100
Steps: 49000 | Opt Step: 1650 | Reward 0.5258 | Action Var 0.0100
Steps: 49100 | Opt Step: 1650 | Reward 0.6312 | Action Var 0.0100
Steps: 49200 | Opt Step: 1650 | Reward 0.5805 | Action Var 0.0100
Steps: 49300 | Opt Step: 1650 | Reward 0.5666 | Action Var 0.0100
Steps: 49400 | Opt Step: 1650 | Reward 0.6906 | Action Var 0.0100
Steps: 49500 | Opt Step: 1650 | Reward 0.3820 | Action Var 0.0100
Steps: 49600 | Opt Step: 1650 | Reward 0.7832 | Action Var 0.0100
Steps: 49700 | Opt Step: 1650 | Reward 0.5573 | Action Var 0.0100
Steps: 49800 | Opt Step: 1650 | Reward 0.5266 | Action Var 0.0100
Steps: 49900 | Opt Step: 1650 | Reward 0.4398 | Action Var 0.0100
Steps: 50000 | Opt Step: 1650 | Reward 0.3594 | Action Var 0.0100
Training
Steps: 50100 | Opt Step: 1725 | Reward 0.9566 | Action Var 0.0100
Steps: 50200 | Opt Step: 1725 | Reward 1.0111 | Action Var 0.0100
Steps: 50300 | Opt Step: 1725 | Reward 0.7714 | Action Var 0.0100
Steps: 50400 | Opt Step: 1725 | Reward 0.6385 | Action Var 0.0100
Steps: 50500 | Opt Step: 1725 | Reward 0.5057 | Action Var 0.0100
Steps: 50600 | Opt Step: 1725 | Reward 0.5094 | Action Var 0.0100
Steps: 50700 | Opt Step: 1725 | Reward 0.2955 | Action Var 0.0100
Steps: 50800 | Opt Step: 1725 | Reward 0.8447 | Action Var 0.0100
Steps: 50900 | Opt Step: 1725 | Reward 0.5390 | Action Var 0.0100
Steps: 51000 | Opt Step: 1725 | Reward 0.4837 | Action Var 0.0100
Steps: 51100 | Opt Step: 1725 | Reward 0.6640 | Action Var 0.0100
Steps: 51200 | Opt Step: 1725 | Reward 0.3320 | Action Var 0.0100
Steps: 51300 | Opt Step: 1725 | Reward 0.4486 | Action Var 0.0100
Steps: 51400 | Opt Step: 1725 | Reward 0.6719 | Action Var 0.0100
Steps: 51500 | Opt Step: 1725 | Reward 0.5896 | Action Var 0.0100
Steps: 51600 | Opt Step: 1725 | Reward 0.6166 | Action Var 0.0100
Steps: 51700 | Opt Step: 1725 | Reward 0.6424 | Action Var 0.0100
Steps: 51800 | Opt Step: 1725 | Reward 0.4816 | Action Var 0.0100
Steps: 51900 | Opt Step: 1725 | Reward 0.7670 | Action Var 0.0100
Steps: 52000 | Opt Step: 1725 | Reward 0.7703 | Action Var 0.0100
Steps: 52100 | Opt Step: 1725 | Reward 0.5876 | Action Var 0.0100
Steps: 52200 | Opt Step: 1725 | Reward 0.5752 | Action Var 0.0100
Training
saving...
saved!
Steps: 52300 | Opt Step: 1800 | Reward 0.8647 | Action Var 0.0100
Steps: 52400 | Opt Step: 1800 | Reward 0.4961 | Action Var 0.0100
Steps: 52500 | Opt Step: 1800 | Reward 0.5521 | Action Var 0.0100
Steps: 52600 | Opt Step: 1800 | Reward 0.7471 | Action Var 0.0100
Steps: 52700 | Opt Step: 1800 | Reward 0.5768 | Action Var 0.0100
Steps: 52800 | Opt Step: 1800 | Reward 0.6086 | Action Var 0.0100
Steps: 52900 | Opt Step: 1800 | Reward 1.0536 | Action Var 0.0100
Steps: 53000 | Opt Step: 1800 | Reward 0.4560 | Action Var 0.0100
Steps: 53100 | Opt Step: 1800 | Reward 0.3141 | Action Var 0.0100
Steps: 53200 | Opt Step: 1800 | Reward 0.2372 | Action Var 0.0100
Steps: 53300 | Opt Step: 1800 | Reward 0.6079 | Action Var 0.0100
Steps: 53400 | Opt Step: 1800 | Reward 0.7682 | Action Var 0.0100
Steps: 53500 | Opt Step: 1800 | Reward 0.5302 | Action Var 0.0100
Steps: 53600 | Opt Step: 1800 | Reward 0.4966 | Action Var 0.0100
Steps: 53700 | Opt Step: 1800 | Reward 0.4803 | Action Var 0.0100
Steps: 53800 | Opt Step: 1800 | Reward 0.7557 | Action Var 0.0100
Steps: 53900 | Opt Step: 1800 | Reward 0.5016 | Action Var 0.0100
Steps: 54000 | Opt Step: 1800 | Reward 0.4988 | Action Var 0.0100
Steps: 54100 | Opt Step: 1800 | Reward 0.5475 | Action Var 0.0100
Steps: 54200 | Opt Step: 1800 | Reward 0.7895 | Action Var 0.0100
Steps: 54300 | Opt Step: 1800 | Reward 0.9845 | Action Var 0.0100
Training
Steps: 54400 | Opt Step: 1875 | Reward 0.4454 | Action Var 0.0100
Steps: 54500 | Opt Step: 1875 | Reward 1.0743 | Action Var 0.0100
Steps: 54600 | Opt Step: 1875 | Reward 0.6848 | Action Var 0.0100
Steps: 54700 | Opt Step: 1875 | Reward 0.7952 | Action Var 0.0100
Steps: 54800 | Opt Step: 1875 | Reward 0.5633 | Action Var 0.0100
Steps: 54900 | Opt Step: 1875 | Reward 0.4474 | Action Var 0.0100
Steps: 55000 | Opt Step: 1875 | Reward 0.4402 | Action Var 0.0100
Steps: 55100 | Opt Step: 1875 | Reward 0.6492 | Action Var 0.0100
Steps: 55200 | Opt Step: 1875 | Reward 0.5454 | Action Var 0.0100
Steps: 55300 | Opt Step: 1875 | Reward 0.7695 | Action Var 0.0100
Steps: 55400 | Opt Step: 1875 | Reward 0.5978 | Action Var 0.0100
Steps: 55500 | Opt Step: 1875 | Reward 0.4634 | Action Var 0.0100
Steps: 55600 | Opt Step: 1875 | Reward 0.1558 | Action Var 0.0100
Steps: 55700 | Opt Step: 1875 | Reward 0.7469 | Action Var 0.0100
Steps: 55800 | Opt Step: 1875 | Reward 0.7799 | Action Var 0.0100
Steps: 55900 | Opt Step: 1875 | Reward 0.3373 | Action Var 0.0100
Steps: 56000 | Opt Step: 1875 | Reward 0.8803 | Action Var 0.0100
Steps: 56100 | Opt Step: 1875 | Reward 0.5502 | Action Var 0.0100
Steps: 56200 | Opt Step: 1875 | Reward 0.5312 | Action Var 0.0100
Steps: 56300 | Opt Step: 1875 | Reward 0.4596 | Action Var 0.0100
Steps: 56400 | Opt Step: 1875 | Reward 0.4538 | Action Var 0.0100
Steps: 56500 | Opt Step: 1875 | Reward 0.6594 | Action Var 0.0100
Training
Steps: 56600 | Opt Step: 1950 | Reward 0.6303 | Action Var 0.0100
Steps: 56700 | Opt Step: 1950 | Reward 0.6782 | Action Var 0.0100
Steps: 56800 | Opt Step: 1950 | Reward 0.7867 | Action Var 0.0100
Steps: 56900 | Opt Step: 1950 | Reward 0.5815 | Action Var 0.0100
Steps: 57000 | Opt Step: 1950 | Reward 0.5105 | Action Var 0.0100
Steps: 57100 | Opt Step: 1950 | Reward 0.5256 | Action Var 0.0100
Steps: 57200 | Opt Step: 1950 | Reward 0.6162 | Action Var 0.0100
Steps: 57300 | Opt Step: 1950 | Reward 0.5890 | Action Var 0.0100
Steps: 57400 | Opt Step: 1950 | Reward 0.4407 | Action Var 0.0100
Steps: 57500 | Opt Step: 1950 | Reward 0.7801 | Action Var 0.0100
Steps: 57600 | Opt Step: 1950 | Reward 0.8380 | Action Var 0.0100
Steps: 57700 | Opt Step: 1950 | Reward 0.6240 | Action Var 0.0100
Steps: 57800 | Opt Step: 1950 | Reward 0.2974 | Action Var 0.0100
Steps: 57900 | Opt Step: 1950 | Reward 0.3568 | Action Var 0.0100
Steps: 58000 | Opt Step: 1950 | Reward 0.7129 | Action Var 0.0100
Steps: 58100 | Opt Step: 1950 | Reward 0.5255 | Action Var 0.0100
Steps: 58200 | Opt Step: 1950 | Reward 0.4401 | Action Var 0.0100
Steps: 58300 | Opt Step: 1950 | Reward 0.5897 | Action Var 0.0100
Steps: 58400 | Opt Step: 1950 | Reward 0.5787 | Action Var 0.0100
Steps: 58500 | Opt Step: 1950 | Reward 0.4205 | Action Var 0.0100
Steps: 58600 | Opt Step: 1950 | Reward 0.5602 | Action Var 0.0100
Steps: 58700 | Opt Step: 1950 | Reward 0.6481 | Action Var 0.0100
Training
Steps: 58800 | Opt Step: 2025 | Reward 0.6821 | Action Var 0.0100
Steps: 58900 | Opt Step: 2025 | Reward 0.7476 | Action Var 0.0100
Steps: 59000 | Opt Step: 2025 | Reward 0.7359 | Action Var 0.0100
Steps: 59100 | Opt Step: 2025 | Reward 0.6720 | Action Var 0.0100
Steps: 59200 | Opt Step: 2025 | Reward 0.5036 | Action Var 0.0100
We reset everyone !
Steps: 59300 | Opt Step: 2025 | Reward -4.2405 | Action Var 0.0100
Steps: 59400 | Opt Step: 2025 | Reward 2.3175 | Action Var 0.0100
Steps: 59500 | Opt Step: 2025 | Reward 1.7435 | Action Var 0.0100
Steps: 59600 | Opt Step: 2025 | Reward 0.9171 | Action Var 0.0100
Steps: 59700 | Opt Step: 2025 | Reward 1.0417 | Action Var 0.0100
Steps: 59800 | Opt Step: 2025 | Reward 0.9517 | Action Var 0.0100
Steps: 59900 | Opt Step: 2025 | Reward 0.8027 | Action Var 0.0100
Steps: 60000 | Opt Step: 2025 | Reward 0.8400 | Action Var 0.0100
Steps: 60100 | Opt Step: 2025 | Reward 0.7380 | Action Var 0.0100
Steps: 60200 | Opt Step: 2025 | Reward 0.8456 | Action Var 0.0100
Steps: 60300 | Opt Step: 2025 | Reward 0.4393 | Action Var 0.0100
Steps: 60400 | Opt Step: 2025 | Reward 0.7421 | Action Var 0.0100
Steps: 60500 | Opt Step: 2025 | Reward 0.4532 | Action Var 0.0100
Steps: 60600 | Opt Step: 2025 | Reward 0.5452 | Action Var 0.0100
Steps: 60700 | Opt Step: 2025 | Reward 0.6565 | Action Var 0.0100
Steps: 60800 | Opt Step: 2025 | Reward -0.1704 | Action Var 0.0100
Steps: 60900 | Opt Step: 2025 | Reward 0.4807 | Action Var 0.0100
Training
Steps: 61000 | Opt Step: 2100 | Reward 0.8401 | Action Var 0.0100
Steps: 61100 | Opt Step: 2100 | Reward 0.7462 | Action Var 0.0100
Steps: 61200 | Opt Step: 2100 | Reward 0.8714 | Action Var 0.0100
Steps: 61300 | Opt Step: 2100 | Reward 0.6664 | Action Var 0.0100
Steps: 61400 | Opt Step: 2100 | Reward 0.7116 | Action Var 0.0100
